,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AvgMonthSpend,City_n,Education_n,Occupation_n,Gender_n,MaritalStatus_n,BikeBuyer
14290,0,1,0,0,34439,47.88,101,4,2,1,1,0
14291,1,0,1,2,60445,49.59,102,3,1,1,0,1
14292,1,0,0,1,55965,48.65,154,0,1,0,0,0
14293,1,2,0,2,83177,50.15,87,0,0,0,0,1
14294,1,1,2,2,28096,48.24,124,2,2,0,0,0
14295,1,1,0,1,83351,51.19,206,2,0,0,0,0
14296,1,1,0,0,77250,51.89,40,1,0,0,1,1
14297,0,0,0,1,29561,45.98,196,0,2,1,0,0
14298,0,2,0,0,78411,49.53,15,1,0,0,1,1
14299,0,1,0,2,62007,48.95,99,4,1,0,0,0
14300,1,2,1,2,79145,51.55,115,1,0,0,0,1
14301,1,2,1,1,108852,51.83,58,1,3,1,0,1
14302,1,2,1,2,77246,53.04,197,2,0,1,0,1
14303,1,0,0,1,84340,57.66,7,1,0,0,0,1
14304,1,3,0,2,79005,54.64,180,1,0,0,0,1
14305,0,1,0,0,79558,53.63,51,1,0,1,1,0
14306,0,2,0,0,56897,51.6,20,3,1,0,1,1
14307,0,0,0,0,76986,52.18,8,1,0,1,1,1
14308,1,1,2,2,109601,61.62,110,1,3,0,0,1
14309,1,3,1,2,106987,54.29,180,1,3,1,0,1
14310,0,3,0,0,108608,55.51,108,1,3,1,1,1
14311,1,2,1,2,128932,55.08,178,4,4,1,0,1
14312,1,1,1,2,31922,48.32,90,1,2,1,0,1
14313,1,2,1,1,82332,49.31,137,0,0,1,0,1
14314,0,0,0,0,28638,46.74,174,3,2,1,1,0
14315,1,3,0,0,80059,61.47,94,0,0,0,1,1
14316,0,1,0,0,30740,45.67,78,3,2,0,0,0
14317,1,1,0,0,85001,52.98,155,1,0,1,1,0
14318,0,0,0,0,81498,52.34,96,2,0,0,1,0
14319,1,0,1,2,34481,45.98,82,2,2,0,0,1
14320,1,1,1,2,82515,51.62,96,0,0,0,0,1
14321,0,0,0,0,26968,48.41,118,3,2,0,1,0
14322,1,2,1,1,130556,52.37,115,0,4,1,1,1
14323,1,2,1,2,81981,51.24,74,2,0,0,0,1
14324,1,1,0,1,103030,55.21,70,0,3,0,1,0
14325,0,1,0,0,54625,48.27,120,0,1,0,0,0
14326,1,2,0,0,106801,57.83,158,0,3,0,0,0
14327,1,1,2,2,55010,49.8,2,1,1,1,0,1
14328,1,0,0,0,58937,49.79,54,3,1,1,1,1
14329,1,3,0,1,104415,54.44,183,0,3,0,1,0
14330,0,2,0,0,84545,51.17,155,1,0,1,1,0
14331,0,2,0,0,59185,48.51,82,0,1,0,0,0
14332,0,1,0,0,55117,51.97,155,3,1,1,1,0
14333,0,0,1,1,31693,50.8,187,0,2,0,0,1
14334,1,2,0,0,101915,53.6,87,4,3,1,1,0
14335,0,1,0,0,55475,60.18,58,4,1,0,1,1
14336,1,0,1,1,31977,54.87,139,1,2,0,0,1
14337,1,3,0,0,108170,51.37,39,1,3,0,1,0
14338,0,0,0,0,27349,46.34,38,2,2,1,1,0
14339,0,1,0,0,57574,52.27,15,3,1,0,1,0
14340,1,1,0,0,87148,57.43,165,2,0,0,1,1
14341,1,2,1,1,82709,50.9,218,4,0,1,0,1
14342,0,1,0,0,30608,49.44,28,0,2,1,1,0
14343,0,1,0,0,27314,48.14,105,2,2,0,1,0
14344,0,3,0,0,81073,50.34,181,2,0,0,0,0
14345,1,1,0,2,58797,48.89,203,1,1,0,0,0
14346,1,2,0,2,56159,52.42,94,0,1,0,0,0
14347,0,1,0,0,55937,51.2,188,2,1,1,1,0
14348,1,1,0,2,59778,55.56,67,0,1,0,0,0
14349,0,1,1,2,57597,48.71,101,4,1,1,0,1
14350,0,2,0,0,82632,49.38,58,1,0,1,0,1
14351,1,0,0,0,110896,55.3,115,4,3,1,1,0
14352,0,1,0,0,81482,52.67,168,2,0,1,1,0
14353,1,3,1,2,138093,56.14,80,4,4,1,0,1
14354,1,1,0,2,81671,49.56,188,1,0,1,0,0
14355,1,2,1,2,108228,61.39,14,4,3,0,0,1
14356,1,3,0,2,82493,49.97,97,0,0,0,0,1
14357,1,0,0,1,30247,49.82,41,3,2,1,1,0
14358,1,1,0,0,111731,53.68,155,0,3,1,1,0
14359,1,2,1,1,61521,53.55,180,2,1,0,1,1
14360,0,2,0,0,53939,49.81,145,0,1,1,1,0
14361,1,2,0,0,133133,62.35,141,4,4,0,1,1
14362,1,3,0,0,133939,51.52,173,4,4,1,1,1
14363,0,3,0,0,107430,53.38,21,1,3,1,1,1
14364,1,1,2,2,26741,46.29,42,2,2,1,0,0
14365,1,0,0,2,54273,52.44,28,2,1,0,0,0
14366,0,0,0,0,36115,48.55,19,3,2,1,1,0
14367,1,0,0,1,81954,54.07,106,0,0,0,1,1
14368,1,2,1,2,78334,51.78,202,0,0,1,0,1
14369,1,3,0,2,107281,51.76,72,1,3,1,0,1
14370,1,0,0,1,59303,48.86,200,0,1,1,0,0
14371,0,1,0,0,28709,46.37,102,2,2,1,0,0
14372,1,1,0,1,60219,48.77,94,1,1,1,0,0
14373,1,2,0,1,107115,52.99,115,0,3,0,1,0
14374,1,2,0,1,129006,53.85,87,0,4,0,1,1
14375,1,3,0,0,104649,59.53,226,0,3,0,1,1
14376,0,0,0,0,51484,50.95,187,0,1,0,1,1
14377,1,2,0,0,133981,54.62,136,4,4,1,1,0
14378,1,2,1,2,105275,51.79,39,4,3,1,0,1
14379,1,2,0,1,132065,55.4,68,4,4,1,1,0
14380,1,0,1,2,79963,53.34,106,1,0,0,0,1
14381,1,2,0,0,107543,59.54,136,1,3,0,1,1
14382,1,1,0,1,35595,51.06,21,0,2,0,1,0
14383,1,1,1,2,58461,51.39,85,1,1,0,0,0
14384,1,0,0,2,30569,45.36,47,1,2,1,0,1
14385,1,2,1,2,83520,55.52,181,0,0,0,0,1
14386,0,0,0,0,34196,47.32,67,2,2,0,1,1
14387,1,0,0,0,112509,61.79,144,0,3,0,1,1
14388,0,2,0,0,78817,49.69,79,0,0,1,0,0
14389,1,1,0,0,132403,60.58,1,4,4,0,1,0
14390,1,0,1,2,26897,50.23,116,2,2,0,0,0
14391,1,2,0,2,78934,53.24,50,2,0,0,0,1
14392,0,2,0,0,136533,55.63,180,0,4,0,1,0
14393,1,2,1,1,56399,48.28,230,0,1,0,1,1
14394,0,1,0,0,26459,44.71,195,3,2,1,1,0
14395,1,0,0,2,32056,46.87,162,2,2,1,0,0
14396,0,0,0,0,57327,50.11,99,0,1,0,1,0
14397,1,2,1,1,132279,56.11,105,0,4,1,0,1
14398,1,1,0,1,57010,54.68,24,1,1,0,0,1
14399,1,1,0,1,85676,53.25,113,2,0,0,1,1
14400,0,1,0,0,51585,47.77,97,2,1,1,0,1
14401,1,1,1,2,52513,48.75,263,2,1,1,0,0
14402,0,2,0,0,55363,48.26,222,1,1,0,1,1
14403,1,1,0,2,77727,50.11,196,0,0,1,0,0
14404,1,3,2,2,80686,51.22,139,1,0,1,0,1
14405,1,2,1,2,77385,50.84,203,1,0,0,0,1
14406,0,1,0,0,82655,57.11,111,0,0,0,1,0
14407,1,2,1,2,134921,56.03,228,4,4,1,0,1
14408,1,1,0,3,29318,45.91,227,0,2,0,0,0
14409,1,2,2,2,109165,59.06,29,1,3,0,0,1
14410,1,2,0,0,138050,56.86,140,4,4,1,1,1
14411,0,0,0,0,54475,50.31,164,2,1,1,1,1
14412,1,0,1,2,27869,49.02,120,2,2,1,0,0
14413,1,1,0,0,82972,50.43,101,0,0,1,1,0
14414,1,0,0,1,52046,55.48,178,2,1,0,0,1
14415,1,1,1,2,54466,52.75,150,2,1,1,0,1
14416,0,2,0,0,83118,53.95,39,2,0,1,1,0
14417,1,2,0,2,54011,48.52,165,2,1,1,0,0
14418,0,0,1,1,34848,50.06,135,4,2,1,0,1
14419,0,0,0,0,52601,50.55,78,2,1,1,1,1
14420,0,1,0,0,82075,52.09,93,4,0,1,1,0
14421,1,2,1,2,103479,50.67,156,0,3,0,0,1
14422,1,1,0,1,112374,51.51,130,4,3,0,0,0
14423,1,3,0,0,110227,51.86,151,1,3,1,1,0
14424,0,1,1,2,34462,46.88,50,4,2,0,0,1
14425,1,2,0,2,80934,57.66,144,1,0,0,0,1
14426,1,2,0,0,135430,54.13,50,0,4,0,1,1
14427,1,1,0,0,134294,56.58,107,0,4,1,1,0
14428,1,1,1,2,34748,50.85,108,0,2,0,0,1
14429,1,2,0,2,131232,52.14,46,4,4,1,0,0
14430,0,1,0,0,36201,46.89,153,2,2,0,0,0
14431,0,2,0,0,50942,47.94,97,0,1,1,1,0
14432,1,2,1,1,55630,49.55,39,2,1,1,1,1
14433,0,0,0,0,33333,49.59,73,3,2,1,1,0
14434,1,3,0,0,102379,57.69,85,1,3,0,1,1
14435,1,3,1,2,79225,51.07,53,2,0,1,0,1
14436,0,0,0,0,85369,54.34,196,1,0,1,1,0
14437,1,0,0,2,29429,45.65,127,4,2,1,0,0
14438,0,0,0,0,81509,52.23,165,0,0,0,1,1
14439,1,3,0,0,132278,55.54,125,4,4,1,1,0
14440,0,2,0,0,59581,52.68,82,2,1,1,1,1
14441,1,2,1,2,78976,49.26,92,4,0,0,0,1
14442,1,2,0,0,102844,61.95,141,1,3,0,1,1
14443,1,0,1,2,32126,48.8,187,1,2,1,0,1
14444,0,1,0,0,30833,48.28,110,3,2,1,1,0
14445,1,0,1,2,33477,50.65,82,0,2,0,0,1
14446,1,3,0,1,103449,51.83,195,4,3,1,0,1
14447,1,1,1,2,82865,56.07,29,1,0,0,0,1
14448,1,1,1,2,62037,49.77,39,2,1,0,0,1
14449,1,0,2,2,30054,49.92,151,3,2,1,0,0
14450,1,1,0,1,130214,55.63,112,4,4,1,1,0
14451,1,2,0,0,136567,51.79,59,4,4,0,0,1
14452,0,2,0,0,83141,50.67,126,0,0,1,0,1
14453,1,3,1,2,107919,54.14,41,0,3,1,0,1
14454,0,1,0,0,26373,47.51,159,3,2,1,1,0
14455,1,2,0,1,85011,50.55,122,0,0,1,0,0
14456,0,2,0,0,59088,52.2,114,0,1,1,1,0
14457,0,1,0,0,55392,52.11,208,1,1,0,1,0
14458,1,1,0,0,135092,55.24,157,4,4,0,1,0
14459,1,2,1,2,130408,55.76,43,4,4,0,0,1
14460,0,2,0,0,76914,52.27,85,0,0,1,1,0
14461,1,2,0,0,52475,57.28,67,3,1,0,1,1
14462,0,1,0,0,32064,48.14,90,2,2,1,1,0
14463,1,3,1,1,86588,53.8,44,2,0,1,0,1
14464,1,0,0,2,56668,49.88,206,3,1,0,0,0
14465,0,1,0,0,50958,52.65,20,2,1,1,1,0
14466,0,0,1,1,32927,47.35,94,0,2,0,0,1
14467,1,1,1,2,33118,49.63,112,1,2,0,0,1
14468,1,3,0,3,134417,51.52,110,4,4,1,0,1
14469,0,1,0,0,107859,54.69,15,1,3,0,1,0
14470,1,1,1,2,61057,54.83,62,1,1,0,0,1
14471,1,0,0,0,33835,53.34,100,3,2,0,1,0
14472,0,1,0,0,77252,50.87,109,2,0,0,1,0
14473,0,2,0,2,59706,48.62,80,4,1,0,0,1
14474,1,0,0,1,106290,56.08,76,4,3,0,1,1
14475,0,1,0,0,33399,47.99,127,1,2,0,1,0
14476,1,1,1,2,52476,49.66,90,0,1,0,0,1
14477,1,3,0,1,82984,57.59,38,0,0,0,0,1
14478,1,0,0,0,81584,53.32,173,4,0,1,1,0
14479,0,1,0,0,58303,52.91,39,2,1,0,1,0
14480,0,2,0,0,57168,52.69,56,2,1,1,1,0
14481,1,3,0,1,87943,51.14,69,0,0,0,1,1
14482,1,1,1,2,32123,47.46,203,1,2,1,0,0
14483,0,0,0,0,53892,50.68,151,4,1,1,1,0
14484,0,1,0,0,81238,50.02,115,1,0,1,0,1
14485,0,2,0,0,78005,50.18,13,4,0,1,0,0
14486,1,1,0,0,111976,51.89,3,1,3,1,1,0
14487,1,0,1,2,61419,61.09,161,2,1,0,0,1
14488,1,2,0,0,109913,52.2,169,0,3,0,0,1
14489,0,1,0,0,59930,48.53,179,2,1,1,0,1
14490,0,1,0,0,26588,49.44,199,3,2,0,1,0
14491,1,2,1,1,76319,49.93,94,4,0,1,0,1
14492,0,2,0,0,84864,53.97,31,1,0,0,1,1
14493,1,1,1,2,136832,54.53,42,4,4,1,0,1
14494,1,1,0,1,53614,48.43,76,2,1,1,0,0
14495,1,3,0,2,83984,50.89,10,2,0,0,0,1
14496,0,1,0,0,62361,54.72,130,2,1,0,1,0
14497,1,2,0,0,108456,61.0,40,0,3,0,1,1
14498,1,3,0,2,82173,57.86,82,2,0,0,0,0
14499,1,2,3,3,106124,55.18,112,4,3,1,0,1
14500,0,2,0,0,58022,48.61,67,4,1,0,0,1
14501,0,0,0,0,57632,51.2,93,1,1,1,1,1
14502,1,1,0,1,83484,50.56,164,4,0,0,0,0
14503,1,1,1,2,31446,50.92,60,0,2,0,0,1
14504,1,2,0,2,137031,52.91,58,4,4,1,0,1
14505,1,1,1,2,85613,61.85,55,0,0,0,0,0
14506,0,2,0,0,78874,49.76,80,1,0,0,0,1
14507,0,0,0,0,31369,49.16,115,1,2,0,1,0
14508,1,1,1,2,26593,46.8,19,2,2,0,0,0
14509,1,1,2,2,58503,48.25,54,1,1,1,0,1
14510,1,1,2,2,80322,61.97,101,0,0,0,0,1
14511,1,3,0,0,134213,52.19,65,4,4,1,0,1
14512,0,0,0,1,58326,49.0,129,4,1,1,0,1
14513,1,1,1,2,54762,48.13,136,4,1,1,0,1
14514,1,2,0,0,137838,52.34,139,0,4,1,0,1
14515,0,2,0,1,55317,48.83,20,0,1,0,0,1
14516,1,3,0,0,102190,51.73,90,0,3,1,0,1
14517,1,0,1,2,30914,49.22,1,2,2,0,0,1
14518,0,1,0,0,53205,48.43,145,2,1,1,0,0
14519,0,0,0,0,34654,46.05,38,3,2,0,0,0
14520,1,1,1,2,108737,51.41,226,0,3,1,0,1
14521,1,2,0,0,108636,55.42,68,0,3,1,1,0
14522,1,1,0,1,50944,47.48,69,2,1,1,0,0
14523,1,2,0,0,132995,55.51,13,0,4,0,1,0
14524,0,2,0,0,56428,50.3,155,0,1,1,1,1
14525,1,1,0,0,56698,55.39,2,2,1,0,1,1
14526,1,2,0,0,61562,49.07,104,1,1,1,1,0
14527,0,1,0,0,77092,53.89,163,1,0,1,1,0
14528,0,1,0,0,81681,50.37,173,1,0,1,0,0
14529,1,2,0,2,109551,50.8,79,4,3,0,0,0
14530,1,0,0,0,85021,53.96,161,1,0,0,1,1
14531,0,2,0,0,79716,50.79,27,4,0,1,1,1
14532,1,1,1,1,129709,55.46,99,4,4,1,1,0
14533,1,0,1,1,53497,49.12,107,0,1,1,0,1
14534,0,0,0,0,59795,50.81,101,0,1,1,1,1
14535,1,1,0,2,128391,52.65,179,4,4,0,0,1
14536,1,1,0,1,58288,52.74,2,0,1,0,1,0
14537,0,0,0,0,56835,48.03,230,2,1,1,1,1
14538,0,0,0,0,56340,52.42,99,1,1,1,1,0
14539,1,1,0,2,79617,49.23,135,1,0,1,0,1
14540,1,1,0,3,58865,48.17,94,0,1,0,0,1
14541,0,1,0,0,110751,55.44,11,0,3,1,1,0
14542,0,1,0,0,106737,52.0,38,1,3,0,1,0
14543,1,1,0,2,134618,51.88,37,0,4,0,0,0
14544,1,1,0,2,52308,57.64,170,1,1,0,0,1
14545,1,2,2,2,79484,52.07,67,1,0,1,0,1
14546,1,2,0,0,137325,56.06,228,4,4,0,1,1
14547,1,0,1,2,36298,48.31,149,2,2,1,0,1
14548,1,1,2,2,34255,48.7,192,2,2,1,0,1
14549,1,2,0,0,128374,52.58,124,4,4,1,0,1
14550,0,2,0,0,58268,49.2,111,2,1,0,1,0
14551,1,0,0,0,106940,54.54,165,0,3,1,1,0
14552,1,1,0,2,28781,45.56,83,3,2,0,0,0
14553,0,1,0,0,58575,52.01,191,1,1,0,1,0
14554,0,0,0,0,33751,45.53,13,1,2,1,1,0
14555,1,1,0,3,54513,48.86,129,0,1,1,0,0
14556,1,2,1,2,60171,52.26,13,1,1,0,0,1
14557,1,1,3,3,80396,52.47,207,2,0,0,0,1
14558,1,1,0,2,30145,46.11,106,0,2,1,0,0
14559,0,0,0,0,52000,50.48,44,0,1,0,1,1
14560,0,1,0,0,56331,52.29,56,3,1,1,1,0
14561,1,0,0,2,61467,57.56,1,2,1,0,0,0
14562,1,2,0,2,59231,48.56,216,2,1,1,0,1
14563,0,0,1,1,32859,50.7,82,0,2,0,0,1
14564,1,0,0,0,105153,62.93,98,0,3,0,1,0
14565,1,3,0,2,81275,51.14,48,1,0,0,0,1
14566,0,1,0,0,58783,50.01,159,2,1,0,1,1
14567,0,0,0,0,57618,53.17,173,1,1,1,1,0
14568,1,0,1,2,86708,52.61,208,2,0,1,0,1
14569,0,1,0,0,37238,57.22,178,4,2,0,1,0
14570,1,1,1,2,83790,50.04,53,1,0,1,0,0
14571,1,2,1,2,55302,61.04,39,2,1,0,0,1
14572,1,1,1,2,80485,52.2,5,1,0,1,0,1
14573,1,0,0,2,54225,48.41,125,0,1,1,0,0
14574,0,1,0,0,51105,51.65,130,4,1,1,1,0
14575,1,1,0,2,79218,52.06,228,2,0,0,0,0
14576,0,1,0,0,78809,53.43,82,1,0,0,1,1
14577,1,2,1,2,128035,53.73,23,4,4,1,0,1
14578,0,2,0,0,56061,52.37,92,4,1,1,1,1
14579,1,2,0,1,52848,48.18,113,0,1,1,0,0
14580,1,2,0,0,105032,50.79,43,4,3,1,0,1
14581,1,1,0,2,132035,52.52,43,4,4,1,0,0
14582,0,1,0,0,28583,45.35,191,1,2,0,1,0
14583,1,1,0,2,128071,61.31,111,4,4,0,0,0
14584,1,1,1,2,79401,52.15,35,4,0,0,0,1
14585,1,0,1,2,60060,50.5,92,0,1,0,0,1
14586,0,0,0,0,85662,50.68,172,0,0,1,1,1
14587,0,0,0,0,113337,53.34,48,0,3,0,1,1
14588,0,1,0,0,59178,48.21,83,2,1,0,0,0
14589,1,2,1,2,51210,51.57,106,2,1,0,0,1
14590,1,1,1,2,61047,57.47,119,2,1,0,0,1
14591,1,1,0,2,110852,51.98,105,4,3,1,0,1
14592,0,0,0,0,29337,47.23,174,2,2,1,1,0
14593,1,3,3,3,128617,52.32,11,4,4,1,0,1
14594,1,0,0,2,80518,50.12,96,1,0,1,0,1
14595,1,2,1,1,86717,53.19,112,0,0,1,0,1
14596,1,3,0,1,85076,51.07,76,2,0,1,1,1
14597,0,1,0,0,85461,50.77,165,0,0,1,1,0
14598,1,2,0,0,61302,49.98,146,3,1,1,1,1
14599,1,3,0,2,105430,50.6,97,4,3,1,0,1
14600,0,1,0,0,59652,48.55,175,2,1,0,1,1
14601,1,1,0,0,52429,53.42,131,1,1,0,1,0
14602,0,2,0,0,85377,49.67,52,4,0,1,0,1
14603,1,3,0,2,103617,56.07,112,1,3,0,0,0
14604,0,1,0,0,60301,48.96,83,2,1,1,0,0
14605,0,1,0,0,54404,51.99,18,1,1,0,1,0
14606,1,1,0,0,86768,53.53,92,1,0,1,1,0
14607,1,1,0,0,112624,53.13,39,1,3,1,1,0
14608,0,2,0,0,52435,48.3,120,0,1,0,1,0
14609,0,1,0,0,84502,52.24,85,0,0,1,1,0
14610,0,1,0,0,60823,50.08,62,0,1,1,1,0
14611,1,0,0,2,35163,47.28,65,3,2,1,0,0
14612,0,1,0,0,60773,51.36,91,4,1,0,1,1
14613,1,1,1,2,29896,49.37,65,1,2,0,0,0
14614,1,1,0,2,35651,47.57,12,1,2,0,0,0
14615,0,2,0,0,61462,52.77,55,2,1,1,1,0
14616,1,2,1,2,80107,49.73,82,0,0,0,0,1
14617,0,2,0,0,84282,52.45,114,1,0,1,1,0
14618,0,1,0,0,26732,45.8,45,0,2,0,0,0
14619,0,1,1,1,50940,49.74,41,1,1,1,0,1
14620,0,0,0,0,60789,48.39,129,1,1,0,0,1
14621,0,0,0,0,28592,53.66,69,3,2,0,1,0
14622,0,1,0,0,54506,50.1,160,2,1,1,1,0
14623,0,0,0,0,26710,47.93,127,3,2,0,1,0
14624,1,4,1,2,107443,52.39,161,0,3,1,0,1
14625,1,1,1,1,103635,55.71,226,0,3,1,0,0
14626,1,2,0,0,135039,58.26,130,4,4,0,0,0
14627,0,2,1,2,58274,50.6,219,4,1,0,0,1
14628,1,3,0,2,133145,52.47,171,4,4,1,0,1
14629,0,0,0,0,33692,50.71,114,3,2,1,1,0
14630,0,0,0,0,55896,55.21,127,4,1,0,1,1
14631,0,1,0,0,60188,52.27,169,1,1,0,1,0
14632,0,2,0,0,81170,60.77,108,0,0,0,1,1
14633,1,2,1,2,85787,50.41,82,2,0,0,0,1
14634,0,0,1,2,60635,51.84,100,4,1,0,0,1
14635,0,1,0,0,34564,56.28,176,2,2,0,1,0
14636,1,1,1,2,60795,49.48,110,1,1,1,0,1
14637,1,1,0,0,81583,53.57,54,2,0,1,1,0
14638,1,3,0,2,109003,51.84,22,4,3,0,0,0
14639,0,1,0,0,56809,49.52,140,4,1,0,1,1
14640,1,3,1,2,83656,51.23,92,1,0,1,0,1
14641,0,1,0,0,58086,53.0,205,1,1,0,1,0
14642,0,2,0,0,56968,50.22,19,2,1,0,1,1
14643,1,2,0,1,83773,53.34,153,0,0,0,0,1
14644,1,0,0,2,61896,49.26,241,0,1,1,0,0
14645,1,2,0,0,108943,51.35,178,4,3,1,0,0
14646,1,2,2,2,77371,51.33,41,2,0,1,0,1
14647,0,2,0,0,56199,53.05,74,1,1,0,1,0
14648,0,1,0,0,51618,50.47,47,1,1,0,1,1
14649,1,1,1,2,129994,54.28,170,4,4,0,0,1
14650,0,0,0,0,27788,48.59,145,2,2,0,1,0
14651,1,2,0,2,83317,50.95,174,4,0,0,0,0
14652,1,1,1,1,82329,50.85,101,1,0,0,1,1
14653,1,1,0,2,60293,53.94,195,1,1,0,0,0
14654,1,2,0,0,129910,58.38,80,4,4,0,1,1
14655,1,2,0,0,79640,58.41,39,1,0,0,1,1
14656,1,1,0,2,60621,48.04,21,2,1,1,0,0
14657,0,0,0,0,51377,48.22,16,0,1,1,1,1
14658,0,0,0,0,87511,53.17,123,0,0,0,1,0
14659,0,1,0,0,79070,53.68,170,0,0,1,1,0
14660,1,1,0,2,29654,45.07,59,3,2,0,0,0
14661,1,1,1,2,58875,51.67,151,2,1,1,0,1
14662,0,0,0,0,52302,48.91,30,0,1,1,1,1
14663,1,2,0,2,52192,47.99,109,0,1,1,0,0
14664,0,1,0,0,59106,50.28,88,0,1,1,1,0
14665,1,1,1,2,52979,51.25,73,1,1,0,0,1
14666,0,1,0,0,29335,48.89,124,3,2,0,1,0
14667,1,1,0,1,82472,54.41,31,4,0,1,1,0
14668,1,3,0,0,137147,52.87,193,0,4,1,1,1
14669,1,2,1,2,77162,50.34,208,1,0,1,0,1
14670,1,1,0,2,82056,54.72,30,0,0,0,0,0
14671,1,3,1,2,138441,53.45,173,0,4,0,0,1
14672,0,2,0,0,54777,51.36,57,1,1,1,1,0
14673,1,1,0,0,58805,49.27,119,3,1,0,1,0
14674,1,1,1,1,36155,49.75,217,0,2,1,0,1
14675,1,3,0,0,131575,52.39,195,4,4,1,0,1
14676,1,0,0,2,108851,50.7,42,4,3,0,0,0
14677,0,1,0,0,35724,50.42,194,3,2,1,1,1
14678,1,0,0,0,109734,51.13,21,1,3,0,0,0
14679,1,2,0,0,85360,57.32,75,1,0,0,1,1
14680,1,2,1,2,59447,52.03,107,2,1,1,0,1
14681,0,2,0,0,104632,55.1,199,1,3,1,1,1
14682,1,1,0,1,109301,53.24,22,0,3,0,0,0
14683,1,1,2,2,54765,50.61,15,3,1,1,0,1
14684,0,1,0,1,26342,45.36,11,0,2,1,0,0
14685,1,2,0,1,51308,48.54,51,0,1,1,0,1
14686,0,0,0,0,27827,48.37,153,3,2,0,1,0
14687,1,2,0,0,134321,55.7,165,0,4,1,1,1
14688,1,1,1,1,59286,51.12,14,1,1,1,0,1
14689,0,1,0,0,87358,60.09,200,0,0,0,1,1
14690,1,0,0,2,55446,48.69,10,1,1,0,0,1
14691,1,2,1,1,87824,53.73,30,0,0,0,0,1
14692,1,2,2,2,51278,50.57,173,3,1,1,0,1
14693,1,1,1,1,56208,57.27,216,3,1,0,0,1
14694,1,1,0,2,130769,52.82,112,0,4,1,0,0
14695,0,1,0,0,51281,51.19,82,3,1,0,1,0
14696,0,1,0,0,32316,48.85,29,2,2,1,1,0
14697,1,2,1,2,78023,54.63,203,0,0,1,0,1
14698,1,2,0,2,59004,48.39,50,0,1,1,0,1
14699,0,1,0,0,77076,56.58,115,1,0,0,1,0
14700,1,2,0,0,103719,51.39,60,0,3,0,0,1
14701,1,0,0,0,31932,53.97,226,2,2,0,1,0
14702,1,1,0,2,55850,48.29,143,1,1,0,0,0
14703,1,3,0,0,105956,52.21,30,1,3,1,0,0
14704,1,1,1,2,57892,48.32,98,1,1,1,0,1
14705,1,3,1,1,78720,57.95,90,1,0,0,0,1
14706,1,0,2,2,34133,53.39,28,2,2,0,0,1
14707,0,2,1,2,55413,49.13,83,2,1,1,0,1
14708,1,2,0,0,129046,59.57,170,4,4,0,1,1
14709,1,2,0,0,106546,50.84,135,0,3,0,1,1
14710,1,1,0,2,82055,55.22,70,1,0,0,0,0
14711,0,2,0,0,108105,52.46,91,0,3,0,1,1
14712,1,2,0,2,131645,55.73,170,0,4,0,0,0
14713,1,1,2,2,30680,46.62,195,1,2,0,0,0
14714,0,1,0,0,77791,49.6,151,4,0,1,1,0
14715,1,2,0,0,104264,51.1,73,0,3,1,0,0
14716,1,2,0,2,55217,48.56,99,4,1,1,0,1
14717,1,1,0,2,32720,53.62,69,3,2,0,0,0
14718,1,1,0,2,52746,47.99,178,4,1,1,0,0
14719,1,1,0,1,78367,49.93,54,1,0,0,0,0
14720,1,1,0,2,84662,49.63,200,4,0,0,0,0
14721,0,1,0,0,32610,48.01,133,1,2,0,1,0
14722,0,2,0,0,77400,50.68,109,1,0,1,1,1
14723,1,1,1,2,33004,56.31,117,3,2,0,0,0
14724,0,0,1,2,58649,49.71,197,3,1,0,0,1
14725,1,1,0,1,56224,48.89,30,4,1,1,0,0
14726,0,1,0,0,54581,48.5,106,1,1,0,0,0
14727,0,1,0,0,86746,50.95,200,0,0,1,0,1
14728,0,1,0,0,28228,52.32,157,2,2,0,1,0
14729,0,1,0,0,32407,49.14,43,1,2,1,1,0
14730,1,2,0,2,59788,52.59,103,1,1,0,0,0
14731,1,1,0,0,137720,54.4,65,4,4,0,1,0
14732,0,0,1,1,37132,53.87,217,0,2,0,0,1
14733,1,2,0,2,55468,48.02,81,2,1,0,0,0
14734,1,1,0,0,30114,45.16,161,2,2,1,1,0
14735,1,1,1,2,111421,53.54,74,4,3,0,0,1
14736,1,1,0,3,76635,49.43,71,2,0,1,0,0
14737,0,1,0,0,36276,51.02,202,2,2,1,1,0
14738,1,2,0,0,131954,64.1,18,4,4,0,1,1
14739,1,2,0,0,102605,58.88,192,0,3,0,1,1
14740,1,3,0,1,84027,49.72,167,0,0,1,0,1
14741,1,1,0,2,79973,50.09,82,1,0,0,0,0
14742,1,2,0,2,77451,52.36,54,1,0,0,0,0
14743,0,1,0,0,54690,47.9,32,3,1,0,1,0
14744,1,1,1,2,27729,47.02,92,4,2,0,0,0
14745,0,0,0,0,28738,46.24,128,2,2,0,0,0
14746,0,1,0,0,54340,50.39,213,3,1,0,1,0
14747,1,2,0,0,61425,48.67,107,3,1,0,1,1
14748,1,1,2,2,59797,50.74,68,2,1,0,0,1
14749,1,1,0,1,51350,50.08,222,0,1,1,1,0
14750,1,1,0,1,108790,51.21,167,1,3,0,0,1
14751,1,1,0,0,77673,53.63,149,4,0,1,1,0
14752,1,2,3,3,105314,54.2,39,0,3,0,0,1
